Prowess_company_code,Company,year,roa,tq,DebtToEquity,SalesGrowth,FirmAge,NumPlants,Num_of_supplier,Num_of_supp_countries,Num_of_product,Num_of_plant,Num_of customers,SCC1,SCC2,SCC3,SCC4,SCC5,SCC6
82982,Godfrey Phillips India Ltd.,2012,9.4,3.51,0.29,0.0745310957551828,76.0,3.0,2,2,6,3,1,8,8,8,8,12,12
369886,Gokaldas Exports Ltd.,2014,-3.34,1.98,1.99,-0.0376099429825349,10.0,4.0,2,1,4,4,16,8,8,8,8,14,13
84080,Gontermann-Peipers (India) Ltd.,2012,-9.64,0.41,3.17,-0.0279004556607079,46.0,1.0,2,1,5,1,1,6,6,7,7,8,8
84374,Goodyear India Ltd.,2012,7.0,2.4,0.0,0.0009782147273611,51.0,1.0,2,2,3,1,3,7,8,8,10,10,11
85467,Grauer & Weil (India) Ltd.,2013,6.49,0.68,0.5,0.1426808872316507,56.0,5.0,2,1,10,5,3,10,10,10,10,15,14
85467,Grauer & Weil (India) Ltd.,2014,7.15,1.61,0.31,0.0842431077092882,57.0,5.0,2,1,11,5,3,10,9,10,9,15,13
85467,Grauer & Weil (India) Ltd.,2015,7.43,3.0,0.11,0.0110870142515711,58.0,5.0,2,1,11,5,3,10,10,10,10,15,13
85467,Grauer & Weil (India) Ltd.,2016,11.55,2.61,0.07,0.0292630611306881,59.0,5.0,2,1,13,5,4,10,10,10,10,15,14
86189,Grindwell Norton Ltd.,2014,11.57,5.41,0.0,0.1752235546417715,64.0,6.0,2,2,5,6,2,9,9,9,9,14,14
86609,Gujarat Ambuja Exports Ltd.,2014,6.12,0.81,0.37,-0.1796906699382426,23.0,7.0,2,1,15,7,2,9,9,9,9,15,12
86609,Gujarat Ambuja Exports Ltd.,2016,9.97,1.23,0.75,0.2180590322174,25.0,7.0,2,1,8,7,3,10,10,10,10,14,15
86763,Gujarat Intrux Ltd.,2012,15.83,0.55,0.0,0.4360748142454522,20.0,1.0,2,1,3,1,2,5,5,6,6,7,7
86763,Gujarat Intrux Ltd.,2013,11.71,0.91,0.04,-0.2729705619982159,21.0,1.0,2,1,3,1,2,5,5,6,6,7,7
86763,Gujarat Intrux Ltd.,2014,6.16,0.88,0.39,0.5968098159509203,22.0,1.0,2,1,3,1,2,5,5,6,6,7,7
86763,Gujarat Intrux Ltd.,2015,0.52,0.69,0.0,-0.3148916551406178,23.0,1.0,2,1,3,1,2,5,5,6,6,7,7
86763,Gujarat Intrux Ltd.,2016,1.59,0.52,0.01,-0.3544190219829519,24.0,1.0,2,1,3,1,2,5,5,6,6,7,7
86895,Gujarat Sidhee Cement Ltd.,2012,13.92,1.47,0.04,0.0253802943950141,39.0,1.0,2,1,3,1,1,5,5,7,7,6,6
86895,Gujarat Sidhee Cement Ltd.,2013,-1.04,0.42,0.14,-0.0839131477927064,40.0,1.0,2,1,3,1,1,5,5,7,6,6,5
86895,Gujarat Sidhee Cement Ltd.,2014,-0.22,0.89,0.11,0.1898557367031146,41.0,1.0,2,1,3,1,1,5,5,7,6,6,5
86895,Gujarat Sidhee Cement Ltd.,2015,-2.66,1.33,0.11,-0.0289629113320372,42.0,1.0,2,1,3,1,1,5,5,7,6,6,5
88153,H B L Power Systems Ltd.,2016,2.62,1.43,0.66,0.0967392939794082,30.0,7.0,2,1,5,7,2,8,7,8,7,12,12
88356,H E G Ltd.,2015,-0.25,0.75,0.85,-0.2890186057778715,43.0,2.0,2,1,6,2,9,8,8,8,8,12,12
88356,H E G Ltd.,2016,-2.54,0.68,0.78,-0.0146068033192283,44.0,2.0,2,1,6,2,17,8,8,8,8,13,11
95994,H I L Ltd.,2013,0.64,0.57,0.18,-0.1606449737530564,67.0,13.0,2,1,7,13,2,8,8,8,8,14,12
95994,H I L Ltd.,2014,7.2,1.1,0.28,0.2720216753585398,68.0,13.0,2,1,8,13,4,10,8,10,8,15,12
95994,H I L Ltd.,2015,3.88,0.98,0.35,-0.004003779567912,69.0,13.0,2,2,9,13,4,11,9,11,9,17,16
95994,H I L Ltd.,2016,5.06,0.91,0.14,0.0062468845974497,70.0,13.0,2,2,9,13,4,11,10,11,10,17,16
88770,H M T Ltd.,2015,0.54,19.81,0.56,-0.7885971492873218,62.0,3.0,2,1,9,3,1,8,8,8,8,11,12
90657,Harita Seating Systems Ltd.,2014,4.53,2.63,0.74,0.094398188723342,18.0,5.0,2,1,4,5,5,8,8,8,8,12,11
90657,Harita Seating Systems Ltd.,2015,14.02,5.53,0.07,0.1245620474490305,19.0,5.0,2,1,4,5,5,8,8,8,8,12,11
90657,Harita Seating Systems Ltd.,2016,14.77,6.78,0.13,0.1310604711886536,20.0,5.0,2,1,6,5,4,9,9,9,9,13,12
151476,Heidelberg Cement India Ltd.,2012,1.04,1.53,1.24,0.1278042748630983,64.0,4.0,2,2,4,4,1,7,7,9,8,12,11
151476,Heidelberg Cement India Ltd.,2013,-2.21,1.03,1.65,0.2492755893178793,65.0,4.0,2,2,4,4,1,7,7,9,8,12,10
93039,Hikal Ltd.,2014,-12.3,4.27,4.32,0.0358245830759726,53.0,5.0,2,1,4,5,1,7,7,9,9,10,9
93511,Himalaya Food Intl. Ltd.,2012,1.18,1.03,1.38,0.1810065589093195,25.0,1.0,2,1,3,1,1,5,5,5,5,6,5
93511,Himalaya Food Intl. Ltd.,2013,-1.87,0.84,1.59,0.0470628368697549,26.0,1.0,2,1,1,1,5,6,7,6,7,8,8
93511,Himalaya Food Intl. Ltd.,2014,-0.59,1.1,1.32,0.0134229937185601,27.0,1.0,2,1,1,1,5,6,7,6,7,8,9
93511,Himalaya Food Intl. Ltd.,2015,-0.74,0.72,0.93,-0.1700658402345558,28.0,1.0,2,1,1,1,5,6,7,6,7,8,9
93511,Himalaya Food Intl. Ltd.,2016,3.55,1.46,0.74,0.1398146856939215,29.0,1.0,2,1,1,1,6,6,7,6,7,9,9
93633,Himatsingka Seide Ltd.,2012,5.57,0.62,0.56,0.5654855039116429,20.0,1.0,2,2,6,1,7,9,10,11,12,13,14
94035,Hindustan Hardy Ltd.,2016,1.91,5.92,0.19,0.5738705738705738,32.0,1.0,2,1,5,1,2,6,5,6,5,8,8
94175,Hindusthan National Glass & Inds. Ltd.,2013,17.94,1.5,0.0,0.0944342951709218,47.0,7.0,2,1,5,7,35,10,10,12,12,16,15
92894,Hi-Tech Gears Ltd.,2012,4.15,0.86,0.83,0.1271385048043121,21.0,2.0,2,2,5,2,19,9,10,10,11,15,15
92894,Hi-Tech Gears Ltd.,2013,2.81,0.67,0.84,0.0615448591329661,22.0,2.0,2,2,5,2,19,9,10,10,11,15,15
92894,Hi-Tech Gears Ltd.,2014,3.0,1.62,0.86,0.6722815264583943,23.0,2.0,2,2,5,2,12,9,10,10,10,15,15
92894,Hi-Tech Gears Ltd.,2015,5.58,2.13,0.5,-0.1554844125168368,24.0,2.0,2,2,6,2,19,9,10,9,10,15,15
96566,I F B Industries Ltd.,2012,5.29,1.36,0.03,0.1553571846409434,38.0,5.0,2,1,13,5,4,10,10,10,10,15,14
96566,I F B Industries Ltd.,2013,3.47,0.97,0.14,0.1121788705153261,39.0,5.0,2,1,14,5,3,10,9,10,9,15,13
98379,India Glycols Ltd.,2012,2.03,0.75,0.83,0.1038456163530801,66.0,4.0,2,2,11,4,1,9,9,10,9,15,14
98379,India Glycols Ltd.,2013,-0.7,0.51,0.92,-0.0342667295836353,67.0,4.0,2,2,10,4,1,9,9,10,9,15,14
98379,India Glycols Ltd.,2014,0.34,0.75,0.97,-0.0072558187574733,68.0,4.0,2,2,11,4,2,9,9,10,9,16,15
98652,Indian Metals & Ferro Alloys Ltd.,2015,7.05,2.36,1.18,-0.0189197902703069,29.0,7.0,2,1,5,7,2,7,7,8,8,12,12
99308,Indo Rama Synthetics (India) Ltd.,2012,2.98,0.99,6.65,0.5056649929187589,24.0,1.0,2,1,8,1,2,7,6,7,6,10,10
99308,Indo Rama Synthetics (India) Ltd.,2013,10.06,0.99,2.41,0.2303048441575099,25.0,1.0,2,1,7,1,1,6,7,6,6,9,8
99308,Indo Rama Synthetics (India) Ltd.,2014,15.95,4.81,1.08,0.1305620039199877,26.0,1.0,2,1,7,1,2,6,6,6,6,10,9
99308,Indo Rama Synthetics (India) Ltd.,2016,16.49,4.38,0.32,-0.0067788826324827,28.0,1.0,2,2,2,1,2,6,6,7,7,9,10
99667,Indosolar Ltd.,2012,6.38,1.44,0.29,0.1207345867949278,65.0,1.0,2,2,4,1,2,6,6,7,7,10,10
99667,Indosolar Ltd.,2014,10.38,5.51,0.18,0.1793361957336605,67.0,1.0,2,2,4,1,2,6,6,7,7,10,10
99667,Indosolar Ltd.,2015,8.74,5.17,0.24,0.1494070872148123,68.0,1.0,2,2,4,1,2,6,6,7,7,10,10
99667,Indosolar Ltd.,2016,6.79,3.87,0.43,0.0883065691962714,69.0,1.0,2,2,4,1,2,6,6,7,7,9,10
100750,Ingersoll-Rand (India) Ltd.,2013,4.0,1.43,0.0,0.0072962334794712,92.0,1.0,2,2,6,1,1,7,7,8,7,10,10
100750,Ingersoll-Rand (India) Ltd.,2016,5.02,2.05,0.0,-0.0037348692795751,95.0,1.0,2,2,5,1,1,7,7,8,8,9,9
102548,Ion Exchange (India) Ltd.,2013,3.38,0.75,0.36,-0.074402292782261,49.0,4.0,2,1,13,4,2,8,8,9,8,14,14
102548,Ion Exchange (India) Ltd.,2014,4.18,1.73,0.23,0.0364228967203095,50.0,4.0,2,1,13,4,2,8,8,9,8,14,14
103278,J B F Industries Ltd.,2012,1.53,0.96,1.83,0.0417684354925051,30.0,2.0,2,2,7,2,1,7,8,7,8,12,12
337911,J K Cement Ltd.,2013,2.13,0.91,1.51,-0.0403144069291507,19.0,4.0,2,1,2,4,1,6,6,7,7,9,8
103848,J K Lakshmi Cement Ltd.,2012,6.22,1.54,1.09,0.1977363963637306,74.0,4.0,2,2,2,4,1,7,7,9,9,11,9
103848,J K Lakshmi Cement Ltd.,2014,4.27,3.47,1.43,0.1222523113837006,76.0,4.0,2,2,2,4,2,7,7,9,9,12,9
103877,J K Tyre & Inds. Ltd.,2012,1.74,0.71,3.27,0.0005758796813242,61.0,4.0,2,2,3,4,11,9,10,10,12,14,14
103877,J K Tyre & Inds. Ltd.,2013,2.67,0.87,2.81,0.0941439640215429,62.0,4.0,2,3,3,4,11,10,10,11,12,15,15
104039,J L Morison (India) Ltd.,2012,-2.74,0.77,0.12,0.0807200378967314,78.0,1.0,2,2,5,1,2,7,7,8,8,11,10
104039,J L Morison (India) Ltd.,2013,-1.66,0.79,0.02,-0.2171473656526694,79.0,1.0,2,2,4,1,2,6,6,7,7,10,9
104039,J L Morison (India) Ltd.,2015,2.9,1.97,0.03,0.040158433270987,81.0,1.0,2,2,5,1,1,6,7,7,8,9,8
104039,J L Morison (India) Ltd.,2016,1.01,1.82,0.02,-0.1833086524222551,82.0,1.0,2,2,5,1,1,7,7,7,7,9,8
104732,J S L Industries Ltd.,2012,5.88,0.67,0.34,0.1594003365458161,46.0,1.0,2,2,7,1,2,7,7,7,7,12,10
104732,J S L Industries Ltd.,2013,3.09,0.38,0.33,-0.2151998944451775,47.0,1.0,2,2,7,1,2,7,7,7,7,12,9
104732,J S L Industries Ltd.,2014,1.97,1.11,0.37,0.0331203765971757,48.0,1.0,2,2,7,1,2,7,7,7,7,12,10
109613,J V L Agro Inds. Ltd.,2012,2.7,0.64,0.58,0.2882973940498203,23.0,5.0,2,1,7,5,2,8,7,9,8,13,11
109613,J V L Agro Inds. Ltd.,2013,0.38,0.4,0.52,0.1415320591538356,24.0,5.0,2,1,7,5,2,8,8,9,9,13,11
109613,J V L Agro Inds. Ltd.,2014,1.09,0.65,0.52,0.0122768344569668,25.0,5.0,2,1,6,5,2,8,7,9,8,12,11
109613,J V L Agro Inds. Ltd.,2015,0.48,0.65,0.48,-0.0667161684696223,26.0,5.0,2,1,5,5,2,7,6,8,7,11,10
109613,J V L Agro Inds. Ltd.,2016,-0.12,0.46,0.69,-0.061529365679903,27.0,5.0,2,1,7,5,2,8,7,9,8,13,11
214966,Jindal Saw Ltd.,2012,2.2,0.96,0.88,0.0712902451683474,28.0,5.0,2,1,6,5,2,8,8,9,9,12,11
110832,Jumbo Bag Ltd.,2013,-11.6,0.19,2.69,-0.0522707797772066,23.0,3.0,2,1,6,3,4,8,8,9,9,12,12
110832,Jumbo Bag Ltd.,2014,-1.51,0.34,3.45,0.1007007233273056,24.0,3.0,2,1,5,3,4,8,8,9,9,12,12
111176,Jyoti Ltd. (Gujarat),2012,-4.77,1.19,5.56,-0.1647845439172771,69.0,1.0,2,1,8,1,22,9,9,9,9,13,13
111206,Jyoti Structures Ltd.,2015,-9.02,1.06,46.27,-0.1007509230169878,41.0,2.0,2,2,2,2,1,6,6,6,6,9,8
114031,Kajaria Ceramics Ltd.,2014,2.73,2.49,0.36,0.1978236397748591,52.0,3.0,2,2,3,3,6,8,8,8,8,13,12
114031,Kajaria Ceramics Ltd.,2015,1.32,1.87,0.42,-0.1354551719817053,53.0,3.0,2,2,3,3,6,8,8,8,9,13,11
114969,Kalyani Steels Ltd.,2013,1.96,0.38,0.58,-0.2047363591444907,34.0,1.0,2,1,9,1,1,7,7,7,7,9,9
114969,Kalyani Steels Ltd.,2014,-1.79,0.87,0.48,0.1811565259841121,35.0,1.0,2,1,8,1,1,7,7,7,7,9,8
116117,Kanoria Chemicals & Inds. Ltd.,2014,0.17,0.75,0.15,0.0314867350438008,25.0,3.0,2,2,11,3,13,11,11,11,11,18,16
116315,Kansai Nerolac Paints Ltd.,2013,7.23,0.43,1.99,0.2105087387287099,42.0,4.0,2,1,3,4,6,7,7,8,7,12,12
116315,Kansai Nerolac Paints Ltd.,2014,6.94,1.14,1.39,0.1393691373919441,43.0,4.0,2,1,2,4,6,7,8,8,9,12,12
116315,Kansai Nerolac Paints Ltd.,2015,9.71,2.19,0.99,0.0069010048831672,44.0,4.0,2,1,2,4,11,8,8,9,9,12,13
116315,Kansai Nerolac Paints Ltd.,2016,8.12,1.51,1.01,-0.0131462925851704,45.0,4.0,2,1,5,4,12,9,9,10,9,13,14
119001,Kennametal India Ltd.,2013,5.98,0.7,0.57,-0.0035796021360248,36.0,1.0,2,2,3,1,1,6,6,7,7,8,8
119001,Kennametal India Ltd.,2014,3.69,2.12,0.49,0.2512956419316843,37.0,1.0,2,2,4,1,1,6,6,7,6,9,9
119001,Kennametal India Ltd.,2015,3.46,1.59,0.54,-0.0654680660799171,38.0,1.0,2,2,8,1,1,7,7,7,7,11,11
119001,Kennametal India Ltd.,2016,4.86,1.45,0.53,0.1154311039484288,39.0,1.0,2,2,8,1,1,8,8,8,8,11,11
120703,Kinetic Engineering Ltd.,2012,2.53,0.62,0.56,-0.0536883457005673,40.0,1.0,2,2,7,1,16,9,10,10,11,15,15
120703,Kinetic Engineering Ltd.,2014,0.9,0.59,0.65,-0.1574870912220309,42.0,1.0,2,2,7,1,22,9,10,10,11,15,15
121100,Kirloskar Brothers Ltd.,2014,-3.15,1.52,5.31,0.3203027674840339,16.0,6.0,2,1,9,6,61,11,11,11,11,16,16
121150,Kirloskar Pneumatic Co. Ltd.,2013,4.0,0.67,0.44,0.0310541500715721,22.0,3.0,2,1,2,3,3,7,7,8,8,10,9
121150,Kirloskar Pneumatic Co. Ltd.,2015,6.41,1.58,0.22,-0.1805130404830145,24.0,3.0,2,2,6,3,3,9,9,10,10,14,11
121150,Kirloskar Pneumatic Co. Ltd.,2016,9.0,1.65,0.19,0.012657424737493,25.0,3.0,2,2,7,3,6,9,9,10,10,16,14
41764,Kokuyo Camlin Ltd.,2013,-3.4,1.65,0.34,0.0772284214704714,67.0,4.0,2,1,5,4,4,8,8,10,10,13,13
41764,Kokuyo Camlin Ltd.,2015,1.16,4.6,0.45,0.1317905851297842,69.0,4.0,2,2,5,4,1,7,8,9,10,12,12
123807,Krypton Industries Ltd.,2012,1.15,0.86,0.46,0.3071995118974984,22.0,1.0,2,2,15,1,1,8,8,8,8,12,12
123807,Krypton Industries Ltd.,2013,1.75,0.59,0.49,0.0030338389731621,23.0,2.0,2,2,16,2,1,8,8,8,8,13,12
123807,Krypton Industries Ltd.,2014,-0.17,0.66,0.63,-0.1470451372731502,24.0,2.0,2,2,13,2,1,8,8,8,8,13,12
123807,Krypton Industries Ltd.,2015,0.67,1.06,0.59,0.0551009274413529,25.0,2.0,2,2,13,2,1,8,8,8,8,13,12
123807,Krypton Industries Ltd.,2016,-7.56,0.68,0.69,-0.1238366080661841,26.0,2.0,2,2,11,2,1,8,8,8,8,13,13
125272,L G Balakrishnan & Bros. Ltd.,2012,5.16,0.75,0.58,0.0449395065059041,56.0,18.0,2,2,7,18,1,9,9,9,9,15,13
125272,L G Balakrishnan & Bros. Ltd.,2013,7.69,0.68,0.42,0.0609900203564868,57.0,18.0,2,2,7,18,1,9,9,9,9,15,13
125272,L G Balakrishnan & Bros. Ltd.,2014,8.04,2.97,0.42,0.065373852330903,58.0,18.0,2,2,7,18,1,9,9,9,9,15,13
125758,L T Foods Ltd.,2012,2.73,0.63,3.67,0.6685869401296938,22.0,4.0,2,1,4,4,3,7,7,7,7,12,9
125758,L T Foods Ltd.,2013,2.66,0.79,3.01,0.0861562006676066,23.0,4.0,2,1,3,4,3,7,7,7,8,11,9
125758,L T Foods Ltd.,2014,2.01,1.0,3.18,0.0105344908884144,24.0,4.0,2,1,2,4,3,7,7,7,8,11,10
126361,Lakshmi Electrical Control Systems Ltd.,2015,7.0,1.18,0.03,0.0417513760103138,34.0,2.0,2,1,8,2,2,6,7,6,7,11,9
126361,Lakshmi Electrical Control Systems Ltd.,2016,6.2,1.14,0.22,-0.1418915702794041,35.0,2.0,2,1,8,2,2,7,8,7,8,11,9
128795,Lincoln Pharmaceuticals Ltd.,2012,4.88,0.87,0.69,0.094374578935549,17.0,1.0,2,1,2,1,2,5,5,7,7,7,7
128795,Lincoln Pharmaceuticals Ltd.,2013,5.33,0.56,0.52,0.0878263992202328,18.0,1.0,2,1,2,1,2,5,5,7,7,7,7
128795,Lincoln Pharmaceuticals Ltd.,2014,6.85,1.06,0.43,0.0688045272341428,19.0,1.0,2,1,2,1,2,5,5,7,7,7,7
129991,Loyal Textile Mills Ltd.,2013,2.11,0.71,4.62,0.2614617376826786,67.0,5.0,2,2,7,5,1,9,10,9,9,14,15
129991,Loyal Textile Mills Ltd.,2014,1.6,0.99,4.21,-0.1341097539365869,68.0,5.0,2,2,6,5,1,9,9,9,9,13,15
129991,Loyal Textile Mills Ltd.,2015,2.89,1.78,3.29,-0.1685425766888482,69.0,5.0,2,2,6,5,1,9,10,9,10,13,15
129991,Loyal Textile Mills Ltd.,2016,2.44,1.81,3.13,-0.0369276469340122,70.0,5.0,2,2,7,5,1,9,9,9,9,14,15
130513,Lyka Labs Ltd.,2012,-1.53,0.38,2.0,-0.3380825565912116,36.0,1.0,2,1,4,1,29,7,7,9,9,11,11
130513,Lyka Labs Ltd.,2013,-15.06,0.5,2.4,-0.0513981090323878,37.0,1.0,2,1,3,1,28,7,7,9,9,10,10
130513,Lyka Labs Ltd.,2014,-3.47,0.93,1.92,0.0269324567914324,38.0,1.0,2,1,5,1,1,6,6,8,8,8,8
133644,Machino Plastics Ltd.,2015,3.99,2.94,0.8,0.0573467230443973,29.0,2.0,2,1,3,2,6,6,8,8,10,10,10
134635,Mafatlal Industries Ltd.,2016,0.22,0.99,0.63,-0.0540993128210544,103.0,2.0,2,1,9,2,7,8,9,9,10,13,13
134811,Magna Electro Castings Ltd.,2012,7.44,0.92,0.65,0.0461236506378801,22.0,1.0,2,1,5,1,1,6,6,7,7,8,7
134811,Magna Electro Castings Ltd.,2013,6.29,0.91,0.53,-0.131957473420888,23.0,1.0,2,1,4,1,2,5,5,6,6,8,6
134811,Magna Electro Castings Ltd.,2014,6.6,1.06,0.5,0.3141210374639771,24.0,1.0,2,1,5,1,2,6,6,7,7,9,7
134811,Magna Electro Castings Ltd.,2015,8.34,1.48,0.21,-0.0728252923976608,25.0,1.0,2,1,5,1,2,5,5,6,6,8,7
135716,Maharashtra Seamless Ltd.,2016,4.96,0.73,0.02,0.4157847291084466,28.0,3.0,2,2,8,3,1,9,9,10,10,13,13
136862,Makers Laboratories Ltd.,2014,5.99,0.69,0.03,-0.0477684300584628,29.0,1.0,2,1,6,1,2,6,6,8,8,9,9
136862,Makers Laboratories Ltd.,2015,6.18,1.74,0.01,-0.0595986822401916,30.0,1.0,2,1,6,1,2,6,6,8,8,9,9
136862,Makers Laboratories Ltd.,2016,5.74,1.6,0.04,-0.0550955414012739,31.0,1.0,2,1,6,1,2,6,6,8,8,9,9
137511,Malu Paper Mills Ltd.,2013,0.72,1.01,11.5,0.2264254385964912,19.0,1.0,2,1,4,1,1,5,5,5,5,7,6
137511,Malu Paper Mills Ltd.,2014,1.08,1.83,9.9,0.0610639248994189,20.0,1.0,2,1,4,1,1,5,5,5,5,7,5
137790,Manali Petrochemicals Ltd.,2012,8.82,0.94,0.01,-0.0893474605843352,26.0,1.0,2,1,6,1,1,6,6,7,7,8,8
137790,Manali Petrochemicals Ltd.,2015,9.55,1.82,0.01,-0.2108508469163401,29.0,1.0,2,1,9,1,2,7,7,8,8,10,10
137790,Manali Petrochemicals Ltd.,2016,5.08,1.87,0.05,0.0013697137609538,30.0,1.0,2,1,10,1,2,7,7,8,8,11,11
138278,Mangalam Cement Ltd.,2012,9.11,0.98,0.46,0.1242150867860374,36.0,1.0,2,1,2,1,1,5,5,6,6,6,6
142464,Mazda Ltd.,2012,13.67,0.69,0.03,0.1747101644648152,22.0,1.0,2,2,12,1,5,9,9,9,9,15,14
142464,Mazda Ltd.,2013,9.7,0.54,0.05,-0.1436003366230586,23.0,1.0,2,2,12,1,4,9,9,9,9,14,14
142464,Mazda Ltd.,2014,9.42,1.2,0.03,0.1374843666249774,24.0,1.0,2,2,13,1,1,8,8,8,8,12,11
142464,Mazda Ltd.,2015,9.91,1.51,0.02,0.0399748684520537,25.0,1.0,2,2,18,1,3,9,9,9,9,14,12
142553,Mcnally Bharat Engg. Co. Ltd.,2012,1.59,0.88,1.76,0.0508127639741107,51.0,1.0,2,1,2,1,47,7,7,8,8,10,10
64644,Merck Ltd.,2012,8.33,2.23,0.0,0.1830510175074828,45.0,1.0,2,2,10,1,3,9,9,11,10,14,14
64644,Merck Ltd.,2013,5.2,1.78,0.0,0.1676183745583037,46.0,1.0,2,2,9,1,2,8,8,10,9,12,13
64644,Merck Ltd.,2014,3.69,2.38,0.0,0.0869033640402376,47.0,1.0,2,2,9,1,2,8,8,10,9,12,13
64644,Merck Ltd.,2015,4.14,2.19,0.0,0.0849668107096719,48.0,1.0,2,2,9,1,2,8,8,10,10,12,12
64644,Merck Ltd.,2016,6.42,2.54,0.0,0.0571666136300645,49.0,1.0,2,2,14,1,1,8,8,9,9,12,12
146439,Minda Industries Ltd.,2013,2.96,0.98,0.47,0.0466766599370942,21.0,9.0,2,2,7,9,47,11,11,12,12,19,18
147887,Modison Metals Ltd.,2012,4.28,1.47,0.27,-0.003069402603308,29.0,1.0,2,1,3,1,1,5,5,5,5,6,6
147887,Modison Metals Ltd.,2013,7.22,1.03,0.27,0.1430526255772848,30.0,1.0,2,2,3,1,2,6,6,6,6,9,8
147887,Modison Metals Ltd.,2014,3.08,1.86,0.28,-0.0738228252194732,31.0,1.0,2,2,3,1,2,6,6,6,6,9,7
147887,Modison Metals Ltd.,2015,7.35,1.74,0.2,-0.0144872899612235,32.0,1.0,2,2,2,1,1,6,6,6,6,8,7
147887,Modison Metals Ltd.,2016,9.54,1.65,0.16,0.1372206131482594,33.0,1.0,2,2,4,1,6,7,7,7,7,11,10
149616,Motherson Sumi Systems Ltd.,2012,13.29,7.42,0.57,0.2262860082304527,26.0,14.0,2,2,7,14,46,11,12,11,12,19,19
86677,Munjal Auto Inds. Ltd.,2012,12.45,1.33,0.43,0.0652562859367105,27.0,4.0,2,1,6,4,3,8,8,9,9,13,11
86677,Munjal Auto Inds. Ltd.,2013,12.9,1.14,0.44,0.138146338961755,28.0,4.0,2,1,6,4,4,8,8,9,9,13,11
86677,Munjal Auto Inds. Ltd.,2014,9.17,2.62,0.39,0.0913463704771775,29.0,4.0,2,1,7,4,4,8,9,9,10,14,12
86677,Munjal Auto Inds. Ltd.,2015,4.75,2.06,0.32,-0.0005057751261856,30.0,4.0,2,1,7,4,4,8,8,9,9,13,11
86677,Munjal Auto Inds. Ltd.,2016,7.81,1.89,0.17,-0.0398835095836087,31.0,4.0,2,1,7,4,4,8,9,9,10,14,13
153631,Nahar Industrial Enterprises Ltd.,2012,2.22,0.26,2.08,0.2155514320518994,29.0,4.0,2,2,4,4,1,7,9,7,9,12,13
153631,Nahar Industrial Enterprises Ltd.,2013,3.6,0.34,1.72,0.080556542815692,30.0,4.0,2,2,4,4,1,7,9,7,8,12,13
153642,Nahar Spinning Mills Ltd.,2012,3.77,0.41,1.97,0.1559487521151839,32.0,5.0,2,1,10,5,2,9,9,10,10,14,15
153642,Nahar Spinning Mills Ltd.,2013,6.82,0.56,1.52,0.1242240776916916,33.0,5.0,2,1,10,5,2,9,10,10,10,14,15
153642,Nahar Spinning Mills Ltd.,2014,0.79,0.47,1.42,-0.0244678148195197,34.0,5.0,2,1,10,5,1,9,9,10,10,13,14
153642,Nahar Spinning Mills Ltd.,2015,2.34,0.59,1.25,-0.055627642208363,35.0,5.0,2,1,10,5,2,9,9,10,10,14,15
153642,Nahar Spinning Mills Ltd.,2016,2.25,0.51,0.86,0.0507933693821469,36.0,5.0,2,1,7,5,2,8,8,10,9,13,13
155423,Natco Pharma Ltd.,2012,8.04,2.71,0.63,0.2768187980117487,31.0,7.0,2,1,7,7,4,9,10,9,10,15,15
155423,Natco Pharma Ltd.,2014,12.69,6.06,0.36,0.157263841574071,33.0,7.0,2,1,6,7,13,10,10,10,10,16,16
155423,Natco Pharma Ltd.,2015,10.73,7.58,0.08,0.4570064789468617,34.0,7.0,2,1,6,7,13,10,10,10,10,15,16
157795,Nesco Ltd.,2012,19.78,3.05,0.0,0.1208563535911602,66.0,2.0,2,1,5,2,3,7,7,7,7,11,10
157795,Nesco Ltd.,2013,16.15,2.65,0.0,0.1200109536523583,67.0,2.0,2,1,5,2,3,7,7,7,7,11,10
375271,Neueon Towers Ltd.,2014,0.12,0.11,2.41,0.1656844595852822,8.0,2.0,2,1,1,2,2,5,5,7,7,8,7
375271,Neueon Towers Ltd.,2015,-4.41,0.1,3.56,-0.3410608317319212,9.0,2.0,2,1,1,2,2,5,5,7,7,8,7
375271,Neueon Towers Ltd.,2016,-15.42,0.11,16.57,-0.8523573200992556,10.0,2.0,2,1,2,2,2,5,5,7,6,8,8
161841,Nova Iron & Steel Ltd.,2014,-3.49,1.37,6.0,-0.8336594911937378,25.0,1.0,2,1,1,1,1,5,5,7,7,6,5
161841,Nova Iron & Steel Ltd.,2015,-2.16,1.14,8.09,0.8192513368983956,26.0,1.0,2,1,5,1,1,5,5,6,6,7,6
161841,Nova Iron & Steel Ltd.,2016,0.81,1.3,7.49,1.2281011169900058,27.0,1.0,2,1,5,1,1,6,5,7,6,7,7
162540,O K Play India Ltd.,2012,-0.05,1.48,2.21,0.4934537246049661,24.0,1.0,2,1,1,1,3,6,6,8,7,8,8
162540,O K Play India Ltd.,2013,-3.05,1.25,2.1,0.769347037484885,25.0,1.0,2,1,1,1,2,5,5,7,6,7,7
162540,O K Play India Ltd.,2015,3.91,9.16,2.57,0.7189652276163279,27.0,1.0,2,1,2,1,2,5,5,6,6,7,7
162540,O K Play India Ltd.,2016,0.41,5.32,2.04,-0.2677611648587902,28.0,1.0,2,1,2,1,2,5,5,6,6,7,7
