index,year,Company,ProductGroup,NumCustomers,Spatial,NumPlants,SalesGrowth,TotalAsset,roa,FirmAge,PromoterOwn,Horizontal1,scores_pred,anomaly_score_pred
2453,2011,L T Foods Ltd.,4.0,3.0,1.0,4.0,0.1917399535117776,11111.1,0.43,21.0,58.26,2.0,0.08553391023718332,1
2454,2012,L T Foods Ltd.,4.0,3.0,1.0,4.0,0.6685869401296938,12815.7,2.73,22.0,61.84,2.0,0.06106660129952318,1
2455,2013,L T Foods Ltd.,3.0,3.0,1.0,4.0,0.0861562006676066,12639.6,2.66,23.0,66.49,2.0,0.08783259833816182,1
2456,2014,L T Foods Ltd.,2.0,3.0,1.0,4.0,0.0105344908884144,14288.9,2.01,24.0,67.87,2.0,0.07702382383567047,1
2457,2015,Lakshmi Electrical Control Systems Ltd.,8.0,2.0,1.0,2.0,0.0417513760103138,1209.9,7.0,34.0,26.18,2.0,0.05123228273065494,1
2458,2016,Lakshmi Electrical Control Systems Ltd.,8.0,2.0,1.0,2.0,-0.1418915702794041,1870.9,6.2,35.0,27.87,2.0,0.042828990398439515,1
2459,2010,Lincoln Pharmaceuticals Ltd.,9.0,2.0,1.0,1.0,0.3642868628396849,1641.8,2.93,15.0,24.54,2.0,0.006531079427684494,1
2460,2011,Lincoln Pharmaceuticals Ltd.,2.0,2.0,1.0,1.0,0.0496788260946432,1981.0,3.15,16.0,28.95,2.0,0.034533674194126895,1
2461,2012,Lincoln Pharmaceuticals Ltd.,2.0,2.0,1.0,1.0,0.094374578935549,2109.5,4.88,17.0,28.04,2.0,0.03466165858822973,1
2462,2013,Lincoln Pharmaceuticals Ltd.,2.0,2.0,1.0,1.0,0.0878263992202328,2213.9,5.33,18.0,32.74,2.0,0.05002631322253415,1
2463,2014,Lincoln Pharmaceuticals Ltd.,2.0,2.0,1.0,1.0,0.0688045272341428,1957.4,6.85,19.0,32.55,2.0,0.04609531643796505,1
2464,2013,Loyal Textile Mills Ltd.,7.0,1.0,2.0,5.0,0.2614617376826786,9486.7,2.11,67.0,73.49,2.0,0.05433298666366687,1
2465,2014,Loyal Textile Mills Ltd.,6.0,1.0,2.0,5.0,-0.1341097539365869,9239.0,1.6,68.0,73.49,2.0,0.049285032774576965,1
2466,2015,Loyal Textile Mills Ltd.,6.0,1.0,2.0,5.0,-0.1685425766888482,8559.6,2.89,69.0,73.49,2.0,0.046725842991379885,1
2467,2016,Loyal Textile Mills Ltd.,7.0,1.0,2.0,5.0,-0.0369276469340122,9557.1,2.44,70.0,73.49,2.0,0.05250408100535858,1
2468,2012,Lyka Labs Ltd.,4.0,29.0,1.0,1.0,-0.3380825565912116,2474.3,-1.53,36.0,23.3,2.0,-0.010974478257842923,-1
2469,2013,Lyka Labs Ltd.,3.0,28.0,1.0,1.0,-0.0513981090323878,2625.3,-15.06,37.0,23.3,2.0,-0.020400403369008335,-1
2470,2014,Lyka Labs Ltd.,5.0,1.0,1.0,1.0,0.0269324567914324,2331.1,-3.47,38.0,23.3,2.0,0.03898524379457763,1
2471,2015,Machino Plastics Ltd.,3.0,6.0,1.0,2.0,0.0573467230443973,1136.6,3.99,29.0,73.53,2.0,0.07902230257152953,1
2472,2016,Mafatlal Industries Ltd.,9.0,7.0,1.0,2.0,-0.0540993128210544,13846.6,0.22,103.0,74.86,2.0,-0.00280859085237406,-1
2473,2010,Magna Electro Castings Ltd.,2.0,2.0,1.0,1.0,0.64318566932946,565.5,7.17,20.0,31.65,2.0,0.019036548604335013,1
2474,2011,Magna Electro Castings Ltd.,6.0,2.0,1.0,1.0,0.3510606953447261,693.1,6.77,21.0,33.96,2.0,0.048929535460823514,1
2475,2012,Magna Electro Castings Ltd.,5.0,1.0,1.0,1.0,0.0461236506378801,719.0,7.44,22.0,37.42,2.0,0.06502477874363283,1
2476,2013,Magna Electro Castings Ltd.,4.0,2.0,1.0,1.0,-0.131957473420888,750.4,6.29,23.0,41.47,2.0,0.07054053899009033,1
2477,2014,Magna Electro Castings Ltd.,5.0,2.0,1.0,1.0,0.3141210374639771,826.1,6.6,24.0,41.94,2.0,0.06720269608841578,1
2478,2015,Magna Electro Castings Ltd.,5.0,2.0,1.0,1.0,-0.0728252923976608,763.6,8.34,25.0,42.39,2.0,0.07284869635634034,1
2479,2016,Maharashtra Seamless Ltd.,8.0,1.0,2.0,3.0,0.4157847291084466,32999.1,4.96,28.0,59.8,2.0,0.07280893455892512,1
2480,2014,Makers Laboratories Ltd.,6.0,2.0,1.0,1.0,-0.0477684300584628,392.5,5.99,29.0,58.37,2.0,0.09033261582373608,1
2481,2015,Makers Laboratories Ltd.,6.0,2.0,1.0,1.0,-0.0595986822401916,403.7,6.18,30.0,58.37,2.0,0.08944663162987015,1
2482,2016,Makers Laboratories Ltd.,6.0,2.0,1.0,1.0,-0.0550955414012739,505.5,5.74,31.0,58.37,2.0,0.09145869305571896,1
2483,2013,Malu Paper Mills Ltd.,4.0,1.0,1.0,1.0,0.2264254385964912,1710.6,0.72,19.0,66.27,2.0,0.08040807435664499,1
2484,2014,Malu Paper Mills Ltd.,4.0,1.0,1.0,1.0,0.0610639248994189,1755.4,1.08,20.0,67.18,2.0,0.08304045688211681,1
2485,2011,Manali Petrochemicals Ltd.,6.0,1.0,1.0,1.0,0.266925225569198,2900.0,16.11,25.0,44.81,2.0,0.06792502786144167,1
2486,2012,Manali Petrochemicals Ltd.,6.0,1.0,1.0,1.0,-0.0893474605843352,2929.2,8.82,26.0,44.81,2.0,0.0768522144925024,1
2487,2015,Manali Petrochemicals Ltd.,9.0,2.0,1.0,1.0,-0.2108508469163401,5399.4,9.55,29.0,44.82,2.0,0.07156118185732863,1
2488,2016,Manali Petrochemicals Ltd.,10.0,2.0,1.0,1.0,0.0013697137609538,5409.1,5.08,30.0,44.82,2.0,0.07653262373844288,1
2489,2011,Mangalam Cement Ltd.,2.0,1.0,1.0,1.0,0.2821783918714622,7323.5,8.25,35.0,27.36,2.0,0.032312006904458346,1
2490,2012,Mangalam Cement Ltd.,2.0,1.0,1.0,1.0,0.1242150867860374,10357.0,9.11,36.0,27.36,2.0,0.03477604708585119,1
2491,2010,Mazda Ltd.,16.0,5.0,2.0,1.0,0.0566059757236228,758.1,6.99,20.0,33.39,2.0,0.012479756733052905,1
2492,2011,Mazda Ltd.,10.0,5.0,2.0,1.0,0.2290953275157408,890.8,12.24,21.0,34.19,2.0,0.038643474822084634,1
2493,2012,Mazda Ltd.,12.0,5.0,2.0,1.0,0.1747101644648152,958.0,13.67,22.0,34.46,2.0,0.035273629751227165,1
2494,2013,Mazda Ltd.,12.0,4.0,2.0,1.0,-0.1436003366230586,1163.8,9.7,23.0,39.45,2.0,0.04136448877965243,1
2495,2014,Mazda Ltd.,13.0,1.0,2.0,1.0,0.1374843666249774,1230.7,9.42,24.0,39.48,2.0,0.03816975982035209,1
2496,2015,Mazda Ltd.,18.0,3.0,2.0,1.0,0.0399748684520537,1327.1,9.91,25.0,40.03,2.0,0.018079814150935014,1
2497,2010,Mcnally Bharat Engg. Co. Ltd.,3.0,2.0,1.0,1.0,0.1855465464455135,19862.4,2.68,49.0,30.56,2.0,0.04897578054023061,1
2498,2012,Mcnally Bharat Engg. Co. Ltd.,2.0,47.0,1.0,1.0,0.0508127639741107,26734.8,1.59,51.0,32.28,2.0,-0.005763272223724358,-1
2499,2010,Merck Ltd.,12.0,3.0,2.0,1.0,0.0905146316851666,4343.9,15.31,43.0,51.8,2.0,0.06172735940276569,1
2500,2012,Merck Ltd.,10.0,3.0,2.0,1.0,0.1830510175074828,10273.4,8.33,45.0,51.8,2.0,0.0694457906253465,1
2501,2013,Merck Ltd.,9.0,2.0,2.0,1.0,0.1676183745583037,11286.6,5.2,46.0,51.8,2.0,0.0730595903171482,1
2502,2014,Merck Ltd.,9.0,2.0,2.0,1.0,0.0869033640402376,12175.7,3.69,47.0,51.8,2.0,0.07297285212902327,1
2503,2015,Merck Ltd.,9.0,2.0,2.0,1.0,0.0849668107096719,12990.7,4.14,48.0,51.8,2.0,0.07268524921193709,1
2504,2016,Merck Ltd.,14.0,1.0,2.0,1.0,0.0571666136300645,13994.6,6.42,49.0,51.8,2.0,0.052024632196623954,1
2505,2010,Minda Industries Ltd.,8.0,47.0,2.0,9.0,0.5385771543086173,5885.6,6.64,18.0,69.76,2.0,-0.0583863883709157,-1
2506,2013,Minda Industries Ltd.,7.0,47.0,2.0,9.0,0.0466766599370942,7819.4,2.96,21.0,65.98,2.0,-0.009692199256103151,-1
2507,2010,Modern Dairies Ltd.,6.0,2.0,1.0,1.0,0.0677332604038469,1830.5,-14.31,18.0,45.69,2.0,0.05459824689645315,1
2508,2012,Modern Dairies Ltd.,5.0,2.0,1.0,1.0,0.1901010101010101,2228.1,-6.07,20.0,45.69,2.0,0.06980638443608117,1
2509,2013,Modern Dairies Ltd.,5.0,2.0,1.0,1.0,0.0913257511458156,2202.0,-0.98,21.0,45.69,2.0,0.07668649267001615,1
2510,2014,Modern Dairies Ltd.,5.0,2.0,1.0,1.0,-0.0211541452792035,2129.3,-10.48,22.0,45.69,2.0,0.0658136516673119,1
2511,2010,Modison Metals Ltd.,3.0,1.0,1.0,1.0,0.3278435904844459,1185.7,14.25,27.0,52.46,2.0,0.07898913485011899,1
2512,2011,Modison Metals Ltd.,3.0,1.0,1.0,1.0,0.2760571552912163,1533.5,12.36,28.0,50.98,2.0,0.07763050567803981,1
2513,2012,Modison Metals Ltd.,3.0,1.0,1.0,1.0,-0.003069402603308,1620.9,4.28,29.0,50.99,2.0,0.08781479248778151,1
2514,2013,Modison Metals Ltd.,3.0,2.0,2.0,1.0,0.1430526255772848,1474.3,7.22,30.0,51.45,2.0,0.08116894850716366,1
2515,2014,Modison Metals Ltd.,3.0,2.0,2.0,1.0,-0.0738228252194732,1478.2,3.08,31.0,51.45,2.0,0.0802490804796333,1
2516,2015,Modison Metals Ltd.,2.0,1.0,2.0,1.0,-0.0144872899612235,1451.7,7.35,32.0,51.58,2.0,0.07087627069292923,1
2517,2016,Modison Metals Ltd.,4.0,6.0,2.0,1.0,0.1372206131482594,1528.8,9.54,33.0,51.65,2.0,0.08222031216090608,1
2518,2012,Motherson Sumi Systems Ltd.,7.0,46.0,2.0,14.0,0.2262860082304527,39907.0,13.29,26.0,65.59,2.0,-0.0395274613287418,-1
2519,2010,Multibase India Ltd.,5.0,5.0,2.0,1.0,0.154320987654321,309.1,9.23,19.0,75.0,2.0,0.06489346684164371,1
2520,2010,Munjal Auto Inds. Ltd.,4.0,3.0,1.0,4.0,0.7536267519055817,2477.9,11.95,25.0,74.81,2.0,0.04338817275606266,1
2521,2011,Munjal Auto Inds. Ltd.,6.0,3.0,1.0,4.0,0.2832830902972516,3101.3,15.78,26.0,74.81,2.0,0.07427718375344666,1
2522,2012,Munjal Auto Inds. Ltd.,6.0,3.0,1.0,4.0,0.0652562859367105,3252.0,12.45,27.0,74.81,2.0,0.07823603634491305,1
2523,2013,Munjal Auto Inds. Ltd.,6.0,4.0,1.0,4.0,0.138146338961755,4015.8,12.9,28.0,74.81,2.0,0.08034735899262818,1
2524,2014,Munjal Auto Inds. Ltd.,7.0,4.0,1.0,4.0,0.0913463704771775,4211.5,9.17,29.0,74.81,2.0,0.08393900398231391,1
2525,2015,Munjal Auto Inds. Ltd.,7.0,4.0,1.0,4.0,-0.0005057751261856,4178.8,4.75,30.0,74.81,2.0,0.08335661294000868,1
2526,2016,Munjal Auto Inds. Ltd.,7.0,4.0,1.0,4.0,-0.0398835095836087,4438.9,7.81,31.0,74.81,2.0,0.08104906147580787,1
2527,2011,Nahar Industrial Enterprises Ltd.,4.0,1.0,2.0,4.0,0.1317772291513033,18184.0,-4.31,28.0,64.24,2.0,0.08246728464695308,1
2528,2012,Nahar Industrial Enterprises Ltd.,4.0,1.0,2.0,4.0,0.2155514320518994,19569.4,2.22,29.0,66.97,2.0,0.08743045787118209,1
2529,2013,Nahar Industrial Enterprises Ltd.,4.0,1.0,2.0,4.0,0.080556542815692,18957.4,3.6,30.0,67.52,2.0,0.08778235958591873,1
2530,2010,Nahar Spinning Mills Ltd.,9.0,2.0,1.0,5.0,0.2531552130781556,22475.6,6.58,30.0,64.02,2.0,0.07861363780948061,1
2531,2011,Nahar Spinning Mills Ltd.,10.0,2.0,1.0,5.0,0.218371070628125,19304.8,-5.86,31.0,64.02,2.0,0.07015512214891412,1
2532,2012,Nahar Spinning Mills Ltd.,10.0,2.0,1.0,5.0,0.1559487521151839,20293.2,3.77,32.0,64.83,2.0,0.0807883228800117,1
2533,2013,Nahar Spinning Mills Ltd.,10.0,2.0,1.0,5.0,0.1242240776916916,21748.4,6.82,33.0,64.83,2.0,0.08025281794049371,1
2534,2014,Nahar Spinning Mills Ltd.,10.0,1.0,1.0,5.0,-0.0244678148195197,20053.2,0.79,34.0,64.83,2.0,0.0782211257421323,1
2535,2015,Nahar Spinning Mills Ltd.,10.0,2.0,1.0,5.0,-0.055627642208363,20010.9,2.34,35.0,64.82,2.0,0.07833367312255102,1
2536,2016,Nahar Spinning Mills Ltd.,7.0,2.0,1.0,5.0,0.0507933693821469,18106.2,2.25,36.0,64.83,2.0,0.08588209604552771,1
2537,2010,Natco Pharma Ltd.,5.0,4.0,1.0,7.0,0.128169148834391,6990.3,8.47,29.0,62.69,2.0,0.08349024979306213,1
2538,2011,Natco Pharma Ltd.,6.0,4.0,1.0,7.0,0.2511307100859339,8927.0,7.81,30.0,57.01,2.0,0.08094634623026253,1
2539,2012,Natco Pharma Ltd.,7.0,4.0,1.0,7.0,0.2768187980117487,10617.0,8.04,31.0,56.64,2.0,0.07984296346852116,1
2540,2014,Natco Pharma Ltd.,6.0,13.0,1.0,7.0,0.157263841574071,13965.9,12.69,33.0,53.74,2.0,0.07117830129990355,1
2541,2015,Natco Pharma Ltd.,6.0,13.0,1.0,7.0,0.4570064789468617,18488.0,10.73,34.0,51.3,2.0,0.0510073664788917,1
2542,2010,Navin Fluorine Intl. Ltd.,6.0,4.0,1.0,3.0,-0.151022809558291,6521.3,14.12,12.0,37.22,2.0,0.03425210508798948,1
2543,2011,Navin Fluorine Intl. Ltd.,6.0,4.0,1.0,3.0,0.2892478277093662,9706.0,20.09,13.0,38.51,2.0,0.031184844327248218,1
2544,2012,Nesco Ltd.,5.0,3.0,1.0,2.0,0.1208563535911602,4471.5,19.78,66.0,61.82,2.0,0.062207154507109896,1
2545,2013,Nesco Ltd.,5.0,3.0,1.0,2.0,0.1200109536523583,5606.6,16.15,67.0,61.82,2.0,0.06899913857142104,1
2546,2011,Neueon Towers Ltd.,1.0,2.0,1.0,2.0,0.1479142715917736,20731.8,3.27,5.0,36.33,2.0,0.014389665939572638,1
2547,2014,Neueon Towers Ltd.,1.0,2.0,1.0,2.0,0.1656844595852822,33821.2,0.12,8.0,36.49,2.0,0.014665258207053389,1
2548,2015,Neueon Towers Ltd.,1.0,2.0,1.0,2.0,-0.3410608317319212,32217.7,-4.41,9.0,41.69,2.0,0.0108312878552283,1
2549,2016,Neueon Towers Ltd.,2.0,2.0,1.0,2.0,-0.8523573200992556,31587.6,-15.42,10.0,41.69,2.0,-0.013668129577794341,-1
2550,2010,Nova Iron & Steel Ltd.,2.0,1.0,1.0,1.0,-0.9488263503281172,508.1,-16.07,21.0,58.22,2.0,0.01599526930749512,1
2551,2011,Nova Iron & Steel Ltd.,2.0,1.0,1.0,1.0,8.872996300863134,1116.9,-19.43,22.0,67.05,2.0,-0.07633016079514127,-1
2552,2014,Nova Iron & Steel Ltd.,1.0,1.0,1.0,1.0,-0.8336594911937378,2724.8,-3.49,25.0,67.05,2.0,0.026026900259661367,1
2553,2015,Nova Iron & Steel Ltd.,5.0,1.0,1.0,1.0,0.8192513368983956,3148.0,-2.16,26.0,69.81,2.0,0.0635162539109057,1
2554,2016,Nova Iron & Steel Ltd.,5.0,1.0,1.0,1.0,1.2281011169900058,3203.8,0.81,27.0,69.81,2.0,0.038516792664863686,1
2555,2010,O K Play India Ltd.,4.0,1.0,1.0,1.0,-0.2023338607594936,1288.5,-2.69,22.0,66.44,2.0,0.0801770685903746,1
2556,2011,O K Play India Ltd.,1.0,1.0,1.0,1.0,0.098437887428713,1294.5,-5.43,23.0,66.44,2.0,0.060309947716387535,1
2557,2012,O K Play India Ltd.,1.0,3.0,1.0,1.0,0.4934537246049661,1315.0,-0.05,24.0,66.44,2.0,0.05507855841787007,1
2558,2013,O K Play India Ltd.,1.0,2.0,1.0,1.0,0.769347037484885,1346.5,-3.05,25.0,62.53,2.0,0.04379803863199272,1
2559,2015,O K Play India Ltd.,2.0,2.0,1.0,1.0,0.7189652276163279,1512.3,3.91,27.0,60.44,2.0,0.06047904564344403,1
2560,2016,O K Play India Ltd.,2.0,2.0,1.0,1.0,-0.2677611648587902,1770.4,0.41,28.0,58.41,2.0,0.06884830284188198,1
2561,2015,Orchid Pharma Ltd.,3.0,1.0,2.0,1.0,-0.4902241597589409,40625.3,-6.6,23.0,39.93,2.0,0.03076865616314922,1
2562,2010,Orient Abrasives Ltd.,10.0,6.0,1.0,1.0,-0.5727686021752891,3371.6,6.14,39.0,53.42,2.0,0.05252014425092627,1
2563,2014,Orient Bell Ltd.,2.0,31.0,1.0,3.0,0.1833012830616942,4888.3,0.75,37.0,74.1,2.0,0.020087441695865182,1
2564,2012,Page Industries Ltd.,8.0,1.0,2.0,3.0,0.233516924228651,4772.5,26.42,18.0,57.73,2.0,0.03257451488432467,1
2565,2013,Page Industries Ltd.,8.0,1.0,2.0,3.0,0.2793696896133171,8873.1,22.72,19.0,56.94,2.0,0.050519045419848085,1
2566,2014,Page Industries Ltd.,3.0,1.0,2.0,3.0,0.2988479457856841,11203.5,18.85,20.0,51.82,2.0,0.059272897413493286,1
2567,2015,Page Industries Ltd.,3.0,1.0,2.0,3.0,0.1715004989271435,9560.1,21.85,21.0,51.0,2.0,0.05279935715775569,1
2568,2016,Page Industries Ltd.,3.0,1.0,1.0,3.0,0.1860654140570634,11655.7,24.2,22.0,49.01,2.0,0.055122632430820995,1
2569,2015,Paramount Communications Ltd.,4.0,7.0,2.0,2.0,-0.3075962874227385,3346.5,-34.94,37.0,51.64,2.0,-0.019862320425238777,-1
2570,2015,Pearl Polymers Ltd.,2.0,1.0,1.0,4.0,-0.1070299779714585,1275.5,0.71,44.0,53.86,2.0,0.07429031374510547,1
2571,2016,Pennar Industries Ltd.,4.0,132.0,1.0,5.0,0.0850681762843925,9707.9,3.06,41.0,36.36,2.0,-0.039310382327166826,-1
2572,2011,Pidilite Industries Ltd.,5.0,1.0,1.0,11.0,0.1901569306712858,23246.2,15.48,42.0,70.75,2.0,0.038427767746378405,1
2573,2015,Pidilite Industries Ltd.,10.0,1.0,1.0,11.0,0.0830394124428883,45785.8,17.3,46.0,69.73,2.0,0.022399452774903295,1
2574,2016,Pidilite Industries Ltd.,6.0,1.0,1.0,11.0,0.0464206720628299,58090.5,16.35,47.0,69.59,2.0,0.023356615834391303,1
2575,2010,Polyplex Corporation Ltd.,3.0,2.0,1.0,2.0,2.76864141160082,9017.1,20.79,26.0,46.93,2.0,-0.02794003811821094,-1
2576,2011,Polyplex Corporation Ltd.,2.0,1.0,1.0,2.0,-0.0298173380017043,8876.3,15.7,27.0,46.93,2.0,0.06193227399283979,1
2577,2014,Polyplex Corporation Ltd.,3.0,3.0,2.0,2.0,-0.0620704037370704,7924.9,2.23,30.0,46.93,2.0,0.0793113644520374,1
2578,2010,Praj Industries Ltd.,1.0,2.0,2.0,2.0,-0.025621982918678,9845.0,5.3,25.0,25.72,2.0,0.030173839574293815,1
2579,2012,Praj Industries Ltd.,3.0,2.0,2.0,2.0,-0.0761348356285064,10654.5,5.54,27.0,31.19,2.0,0.056055464548930956,1
2580,2013,Praj Industries Ltd.,3.0,2.0,2.0,2.0,-0.0552195734002509,11850.6,4.62,28.0,32.65,2.0,0.062482403531170405,1
2581,2016,Praj Industries Ltd.,3.0,1.0,2.0,2.0,-0.2991138641545146,11779.9,3.89,31.0,33.72,2.0,0.054715846299431714,1
2582,2014,Punjab Chemicals & Crop Protection Ltd.,10.0,2.0,1.0,3.0,-0.0293941763650582,4751.2,-0.53,39.0,46.03,2.0,0.07387138558304901,1
2583,2015,Punjab Chemicals & Crop Protection Ltd.,10.0,3.0,1.0,3.0,-0.1167535545023695,3997.8,-2.76,40.0,44.8,2.0,0.06942612373102391,1
2584,2016,Punjab Chemicals & Crop Protection Ltd.,10.0,3.0,1.0,3.0,0.1455208864325381,4004.4,-6.12,41.0,44.8,2.0,0.06892737800499854,1
2585,2010,Punjab Communications Ltd.,9.0,12.0,2.0,1.0,-0.8210657636784887,2334.7,-0.25,29.0,71.21,2.0,0.011467701356945192,1
2586,2011,Punjab Communications Ltd.,8.0,12.0,2.0,1.0,0.25,2353.8,0.09,30.0,71.21,2.0,0.05124252747208652,1
2587,2013,R S W M Ltd.,10.0,14.0,1.0,7.0,0.1623990952696643,18880.7,5.16,53.0,51.44,2.0,0.058504629209433445,1
2588,2014,R S W M Ltd.,10.0,21.0,1.0,7.0,0.0444855975361822,21417.6,3.83,54.0,51.44,2.0,0.04693772393297996,1
2589,2010,Rajoo Engineers Ltd.,6.0,1.0,1.0,1.0,0.1116354321154105,594.9,7.0,24.0,48.44,2.0,0.08246286954805626,1
2590,2011,Rajoo Engineers Ltd.,5.0,1.0,1.0,1.0,0.0075197089144936,683.6,4.49,25.0,52.29,2.0,0.09022994302761217,1
2591,2012,Rajoo Engineers Ltd.,5.0,1.0,1.0,1.0,0.1739496809919345,621.5,1.13,26.0,51.99,2.0,0.09064873485487568,1
2592,2014,Rajoo Engineers Ltd.,6.0,1.0,1.0,1.0,0.1529186078377635,736.5,7.05,28.0,67.86,2.0,0.0893085047749107,1
2593,2015,Rajoo Engineers Ltd.,7.0,1.0,1.0,1.0,-0.087869423975913,777.7,6.27,29.0,66.46,2.0,0.08753763021763289,1
2594,2016,Rajoo Engineers Ltd.,9.0,1.0,1.0,1.0,0.0403926337734537,1051.6,6.9,30.0,66.46,2.0,0.08316039476235398,1
2595,2013,Ramkrishna Forgings Ltd.,2.0,1.0,2.0,2.0,0.0489568595746592,10130.0,1.02,32.0,43.86,2.0,0.06887764947628872,1
2596,2013,Reliance Naval & Engg. Ltd.,5.0,3.0,2.0,1.0,-0.1440887572419299,98344.0,-0.13,16.0,44.52,2.0,0.039546017943708045,1
2597,2015,Reliance Naval & Engg. Ltd.,5.0,2.0,1.0,1.0,-0.6240805770417122,115483.5,-4.81,18.0,37.48,2.0,-0.00883207172397088,-1
2598,2016,Reliance Naval & Engg. Ltd.,5.0,3.0,1.0,1.0,0.6393789251112445,121000.4,-4.43,19.0,29.9,2.0,-0.014219036258482642,-1
2599,2013,Rico Auto Inds. Ltd.,6.0,9.0,1.0,6.0,-0.1180923999173155,9563.7,-0.11,30.0,50.1,2.0,0.07608209315707531,1
2600,2010,Ruchi Soya Inds. Ltd.,13.0,1.0,1.0,21.0,0.2316342728190792,96068.7,2.26,24.0,48.44,2.0,-0.07542799114963378,-1
2601,2011,Ruchi Soya Inds. Ltd.,13.0,1.0,1.0,21.0,0.5657009886812914,127400.9,1.02,25.0,52.95,2.0,-0.08462395471210044,-1
2602,2012,Ruchi Soya Inds. Ltd.,13.0,1.0,1.0,21.0,0.0047519973400793,145615.0,1.61,26.0,54.51,2.0,-0.06853655105449014,-1
2603,2013,Ruchi Soya Inds. Ltd.,13.0,2.0,1.0,21.0,-0.0704560166238308,124376.2,-0.34,27.0,55.86,2.0,-0.0711683637008082,-1
2604,2015,Rushil Decor Ltd.,5.0,3.0,1.0,2.0,0.0822949380339714,2639.0,2.84,22.0,55.92,2.0,0.09347144424484322,1
2605,2016,Rushil Decor Ltd.,8.0,3.0,1.0,2.0,0.0362246489859594,2968.1,8.88,23.0,54.81,2.0,0.08917193298837883,1
2606,2015,S H Kelkar & Co. Ltd.,3.0,10.0,1.0,1.0,0.1953322319071764,6642.7,9.97,60.0,56.7,2.0,0.06637540081372706,1
2607,2016,S H Kelkar & Co. Ltd.,5.0,11.0,1.0,1.0,0.1066963221860355,8482.1,9.15,61.0,57.64,2.0,0.07316784833745432,1
2608,2010,S Kumars Nationwide Ltd.,4.0,2.0,1.0,3.0,0.2797343641957834,46728.8,4.11,20.0,44.4,2.0,0.06694148101422298,1
2609,2011,S Kumars Nationwide Ltd.,4.0,2.0,1.0,3.0,0.2749699921308668,53099.7,3.7,21.0,48.59,2.0,0.06980734880165523,1
2610,2012,S Kumars Nationwide Ltd.,6.0,2.0,1.0,3.0,-0.0338067107145599,52620.1,-7.21,22.0,26.28,2.0,0.03240754722512751,1
2611,2014,S Kumars Nationwide Ltd.,4.0,2.0,1.0,3.0,0.0,33541.0,-54.88,24.0,3.59,2.0,-0.11690877719896514,-1
2612,2011,S M S Pharmaceuticals Ltd.,5.0,6.0,1.0,5.0,-0.0685832768451693,5003.3,0.24,24.0,54.02,2.0,0.08488678799601068,1
2613,2012,S M S Pharmaceuticals Ltd.,5.0,6.0,1.0,5.0,0.1112633246286227,4878.9,-15.89,25.0,54.02,2.0,0.07031583537088354,1
2614,2013,S M S Pharmaceuticals Ltd.,5.0,1.0,1.0,5.0,1.0701132598813468,5363.3,5.64,26.0,63.91,2.0,0.04647584412307881,1
2615,2014,S M S Pharmaceuticals Ltd.,5.0,2.0,1.0,5.0,0.1182819711180585,5412.4,7.05,27.0,63.91,2.0,0.08999546211447113,1
2616,2016,S M S Pharmaceuticals Ltd.,5.0,3.0,1.0,5.0,-0.2785638289425626,5375.6,5.94,29.0,67.6,2.0,0.07526960476453975,1
2617,2014,Salzer Electronics Ltd.,6.0,7.0,1.0,1.0,0.1508214676889374,2752.4,4.71,29.0,30.38,2.0,0.06329533242114621,1
2618,2015,Salzer Electronics Ltd.,6.0,22.0,1.0,1.0,0.305415437327496,3754.3,5.17,30.0,25.81,2.0,0.011124502475509002,1
2619,2010,Sambhaav Media Ltd.,4.0,2.0,1.0,1.0,0.0959232613908873,832.3,2.35,20.0,57.91,2.0,0.08533559807916724,1
2620,2011,Sambhaav Media Ltd.,4.0,2.0,1.0,1.0,-0.0735776805251642,742.3,1.16,21.0,57.91,2.0,0.08272096443060184,1
2621,2012,Sambhaav Media Ltd.,4.0,2.0,1.0,1.0,0.0321818718630058,809.7,2.04,22.0,60.75,2.0,0.0904316282216795,1
2622,2013,Sambhaav Media Ltd.,4.0,2.0,1.0,1.0,-0.0460526315789474,806.0,3.62,23.0,60.75,2.0,0.08968216520038025,1
2623,2014,Sambhaav Media Ltd.,4.0,2.0,1.0,1.0,-0.2866566716641678,731.7,4.89,24.0,60.75,2.0,0.08130290950165264,1
2624,2013,Sangam (India) Ltd.,6.0,5.0,1.0,3.0,-0.0132248219735503,11012.6,3.61,29.0,38.65,2.0,0.07736125378554415,1
2625,2012,Sanofi India Ltd.,2.0,4.0,2.0,2.0,0.2168536528319538,16593.7,11.17,56.0,60.4,2.0,0.0639052606108888,1
2626,2014,Sanofi India Ltd.,4.0,1.0,2.0,2.0,0.0977491441356444,22609.3,7.72,58.0,60.4,2.0,0.0792787439412374,1
2627,2011,Schaeffler India Ltd.,5.0,3.0,2.0,2.0,0.2532501859169063,10032.6,19.55,49.0,51.33,2.0,0.06492607322983779,1
2628,2010,Sequent Scientific Ltd.,5.0,1.0,2.0,5.0,0.13265386742514,4301.8,4.69,25.0,71.18,2.0,0.07284540859680333,1
2629,2011,Sequent Scientific Ltd.,6.0,1.0,2.0,5.0,0.2035784040178572,5210.0,-1.09,26.0,55.57,2.0,0.08097121259756102,1
2630,2012,Sequent Scientific Ltd.,4.0,1.0,2.0,5.0,-0.2874032860992784,5754.9,-10.13,27.0,59.8,2.0,0.05232615669747298,1
